Account Name,VM UUID,VM Name,VM Type,Power State,CPUs,Storage Capacity,Memory,Reserved Memory,Is CVM,Last Reported,Theater,Region,Sub Region,Cluster UUID,Cluster Name,Node UUID,Node Serial Number,Hypervisor Type,Guest OS
"Petronas Energy Canada Ltd",6b32b9bb-fabe-48dd-a80c-019aab7e69fd,"CALV91319","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",a2f83192-4838-43a5-8b2a-d09c7d79f19c,"CALV91323","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",b3a0d00b-97a8-4211-98ce-45057afe0e54,"CALV91344","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",3930e874-9a29-491b-96fd-81778ed2dec6,"CALV91389","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",a5fad582-c67b-498e-8e6f-45c322142753,"CALV91393","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",b68cd0cc-c9fd-41cf-8b6b-59eedac2fd3c,"CALV91399","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",f0cac33f-f190-4ce0-b04c-315ee9d1d5b7,"CALV91-General-OldDoNotUse-Aug2025","kGuestVM","off",8,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",6250f370-3087-4766-855e-1a88d7ab36c0,"CALV91-GeneralV1","kGuestVM","off",8,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",76f4ddb9-52e7-42ff-9b69-c628be678180,"CALV92001","kGuestVM","on",8,200 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",4fbc3ce1-b3a1-489b-a9fb-de6b7db6f193,"CALV92002","kGuestVM","on",8,150 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",79c4736a-2544-4656-9296-093cec2e1c0d,"CALV92003","kGuestVM","on",8,121 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",55d5b740-a6f5-4d84-982a-1225bbabe0ad,"CALV92004","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",4e7463b4-8884-4f89-8dac-ff0427927497,"CALV92005","kGuestVM","on",8,121 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",338f4aaa-b16f-4035-8a64-d47256a895d0,"CALV92007","kGuestVM","on",8,124 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",2e3f1a3b-d6ae-4eee-b861-7cb0ad5a8842,"CALV92009","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","windows:64:Windows10Enterprise"
"Petronas Energy Canada Ltd",5e7a8852-2ba3-4fa6-b652-e0bf0e27b750,"CALV92010","kGuestVM","on",8,165 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",6799338a-f17a-41e3-9905-10afc37984d3,"CALV92011","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",6478094c-5788-40ca-9643-65dd14daa800,"CALV92013","kGuestVM","on",8,175 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",d7e7d4d5-0388-4a49-8c71-3131f3728a0b,"CALV92014","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",8daf294f-9bf2-4304-8463-f80b16623961,"CALV92017","kGuestVM","on",8,120 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",cee045a9-bd57-4e1c-931b-a16ab79e65b8,"CALV92021","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",0a1edbe3-b158-44b8-9e51-b06f40d5b939,"CALV92023","kGuestVM","off",8,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",509b14bf-ad1f-49a4-a039-7dd94d40602b,"CALV92-OPS-OldDoNotUse-Aug2025","kGuestVM","off",8,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",013c6dbf-5c4c-49af-5b27-102245663760,"CALV92-OPSV1","kGuestVM","off",8,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",c3b4be38-6a11-422a-b6da-5c53b382b92f,"CALV97001","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",11b01524-9127-4a39-bbab-c8ecd29b19d3,"CALVEEAM03","kGuestVM","on",12,680 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",77358912-ebc3-4b95-b9cc-7f80069388a5,"HM236S002456","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",85b09ea5-4b19-4f31-add7-d141fcf76369,"CALVGPUTST01","kGuestVM","on",16,80 GiB,16 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",c627bf9a-e818-4c4d-b42d-a1f56f1c448b,"CALVGPUTST02","kGuestVM","on",8,80 GiB,16 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",f3de6804-0975-472c-80a6-da0b03367132,"CALXEN01","kGuestVM","on",8,60 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","Not Found"
"Petronas Energy Canada Ltd",338017e6-7183-4b7a-9fda-72aa75238163,"CALXMB01","kGuestVM","on",8,200 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","Not Found"
"Petronas Energy Canada Ltd",3c6704d5-ec53-47a5-a725-8c5dd2e6e3fd,"CG1CCNCA01","kGuestVM","on",4,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",581672df-d8da-4681-9dfd-f997ad20bb4e,"CG1CCNCM01","kGuestVM","on",4,435 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",fe04dc18-d20d-4e13-ba0d-72da8657f3fa,"CG1CCNCMC01","kGuestVM","on",8,100 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",7d72f6ca-633e-458a-af44-7ddad43be667,"CG1CCNDC02","kGuestVM","on",4,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",5e80950f-86dd-45ac-9796-e89302340830,"CG1CCNDC03","kGuestVM","on",2,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",f2ff9f68-54d7-4425-92da-c64ba496a7e6,"CG1CCNFW01","kGuestVM","on",2,60 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",eb40b9a6-0985-49e3-b160-4854374f8661,"CG1CCNFW02","kGuestVM","on",2,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",69c99aa8-f853-4f50-9333-8727b698d1f2,"CG1CCNMFT01","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",7eb1ddaa-b845-43b4-a2d4-70d6d04a9f81,"CG1CCNMGMT01","kGuestVM","on",2,85 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",54d50217-2e48-4588-8d32-10f268569fa5,"CG1CCNMGMT02","kGuestVM","on",2,150 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",5fa26bd9-5cde-41c8-84e7-4d68e54ababe,"CG1CCNMGMT03","kGuestVM","on",4,500 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",a2439a0d-f359-4373-8d08-9b0560274e0a,"CG1CCNMGMT04","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",b522a8f6-3b3f-4987-a3f8-9ce2faeeee54,"CG1CCNMP01","kGuestVM","on",2,12600 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",b78d40eb-d564-4cc0-af51-0aa9b0ed6a0c,"CG1CCNPIPROD01","kGuestVM","on",2,340 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",cddbe5e6-e86c-47ae-88a5-2a4da4176362,"CG1CCNPIPROD02","kGuestVM","on",2,420 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",754829a6-f71d-4f67-a478-d7cda9daccb1,"CG1CCNPIPROD03","kGuestVM","on",2,300 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",f35487b1-72a6-440d-a704-47ff47fca447,"CG1CCNRDP01","kGuestVM","on",2,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",75c019ec-b433-44a9-8682-ff0059173bc0,"CG1CCNRDP02","kGuestVM","on",8,350 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",ee3b2201-9a9c-4b2e-b515-398748b59893,"CG1CCNRDP03","kGuestVM","on",16,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",a2075929-1b9d-4a0d-bec0-d081dc9584e6,"CG1CCNSCADA01","kGuestVM","on",4,140 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",c6b8907e-5fd4-41ff-b489-5b4765af398e,"CG1CCNSQL01","kGuestVM","on",4,311 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",6668514a-c2a4-462d-8984-d99df1dae760,"CG1CCNSW01","kGuestVM","on",4,290 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",a7a5f06a-6e4c-48b7-b558-d88088561bde,"CG1CCNSWDPA01","kGuestVM","on",8,150 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",305ac5eb-9d52-4938-bf98-2f8accd4c88b,"CG1CCNTEST01","kGuestVM","on",2,106 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",538c9488-b476-4d39-a149-f0fe77f6e7b2,"CG1CCNTXO01","kGuestVM","on",4,150 GiB,12 GiB,12 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",5b9e40ae-6d51-4a98-852b-5ce1815cbe91,"CG1CCNUMS01","kGuestVM","on",4,100 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",188276cc-bbdf-4b32-a2e9-b3a0f3d97691,"CG1CCNXEN01","kGuestVM","on",8,60 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",057f0727-2529-4908-afad-2cbc4a919c32,"CG1F501","kGuestVM","on",8,76 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",626f2358-c582-4bf3-8c87-8c16ef6efcb3,"HM23AS001372","AHV","Not Found"
"Petronas Energy Canada Ltd",57eca402-25a4-43d5-b9ea-9de352529337,"CG1F502","kGuestVM","on",8,77 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",626f2358-c582-4bf3-8c87-8c16ef6efcb3,"HM23AS001372","AHV","Not Found"
"Petronas Energy Canada Ltd",a49301ef-79fd-4858-bf11-0cb1d484a709,"CG1F502-old","kGuestVM","off",2,38 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",9d7d9a1d-4209-41fa-ad62-9e50e2eb9479,"CG1NTX01PXY","kGuestVM","on",12,100 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",77358912-ebc3-4b95-b9cc-7f80069388a5,"HM236S002456","AHV","Not Found"
"Petronas Energy Canada Ltd",adba2bf9-651a-4e54-983a-a8f5a61daf40,"CG1NTX01WKR01","kGuestVM","off",10,100 GiB,10 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",df100d8d-ad12-4c11-ac57-98725f5d5675,"CG1NTX01WKR02","kGuestVM","off",10,100 GiB,10 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",579b7f79-d590-4782-8db2-e4f842b063ca,"CG1NTX02PXY","kGuestVM","on",2,100 GiB,2 GiB,2 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"CG1NTX02",7a4246cc-97c3-4fb2-b436-68eff3e552ff,"WM255S003498","AHV","Not Found"
"Petronas Energy Canada Ltd",5df3dbe2-0cec-4e68-9e84-baa0778f9d92,"CG1NTX03PXY","kGuestVM","on",10,100 GiB,10 GiB,10 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",a3372b1f-8b78-4bc8-913a-970952c7b543,"CG1NTX03WKR01","kGuestVM","off",6,100 GiB,6 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",adfaa40d-8c6f-4695-b451-e072be609f63,"CG1NTXFDN01","kGuestVM","off",2,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",5bcd1a7e-6bbf-4af2-b5c2-807754082c3b,"CG1NTXPXY01","kGuestVM","off",2,50 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
