Account Name,Serial Number,Node Serial Number,Cluster Name,Cluster UUID,Account Executive,Account Executive Email,Asset Model,Asset Age,Model Family,Asset Status,Node Count (Operational),Node Count (Assets),AOS Version,Node License Mode,Hypervisor Type,Hypervisor Version,Install Location,Ship Date,Last Pulse Date,SSD Capacity (In TiB),SSD Capacity (In TB),HDD Capacity (In TiB),HDD Capacity (In TB),CPU Core Count,Contract Coverage,Contract Status,Contract Start Date,Contract End Date,Break Fix Contact Phone,Break Fix Contact Email,Asset EOL,Asset EOM,Order Type,Region,Sub Region,Incumbent Reseller,Incumbent Distributor,Cluster Tag,Sales Order,Asset Tag (Internal),Install Country,Install Zip,Install Base Address,Prior Contract End Date
"WhiteCap Resources",17FM6G460108,"-","WC-WEYNTNX01",00055fc8-1df2-ef0f-2a66-ac1f6b1caee4,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1365S-G5,7,"NX-1000","Shipped",-,3,"6.5.3.7",NX,"AHV","Nutanix 20220304.423","Weyburn",2017-12-01,2024-03-05 00:00,2.62 TiB,2.88 TB,52.78 TiB,48 TB,36,"Production: 24x7 service; NBD parts",EXPIRED,2017-12-01,2023-10-31,"+1 4038172197","ryan.kuffler@wcap.ca",Oct 2023,Apr 2022,"Revenue","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-036409","-","CANADA (CA)","-","F79R+PCQ, Weyburn, Saskatchewan, CANADA (CA)","-"
"WhiteCap Resources",25SW000410892,"-","WC-CGY-NXE",00061755-a6a5-3a82-390b-043201f0fd0a,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-11,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-14,2027-04-29,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206798","-","CANADA (CA)","T2P1G1","3800 525 - 8TH AVE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000410893,"-","WC-CGY-NXE",00061755-a6a5-3a82-390b-043201f0fd0a,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-11,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-05-23,2027-04-30,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206798","-","CANADA (CA)","T2P1G1","3800 525 - 8TH AVE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000410894,"-","WC-CGY-NXD",0005e704-225b-e742-16fd-3ceceffe1ca0,"Scott Sefcik","scott.sefcik@nutanix.com",USW-NCI-PRO-PR-2-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-03-11,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-03-14,2026-12-07,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Ironclad TEK Inc.","Ingram Micro Canada","-","SO-206798","-","CANADA (CA)","T2P1G1","3800 525 - 8TH AVE SW, Calgary, AB, CANADA (CA), T2P1G1","-"
"WhiteCap Resources",25SW000429499,"-","WC-CGY-NXF",00061882-393a-e34f-6b7e-3a7c76724c80,"Scott Sefcik","scott.sefcik@nutanix.com",SW-EUC-ULT-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-06-06,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-06-06,2028-06-05,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-213518","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000436535,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-E-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-07-24,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-07-24,2028-07-23,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216219","-","CANADA (CA)","T2P 1G1","3800 525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000436536,"-","WC-STR-NXA",00061057-fe1d-855f-4235-3cecefdb38a6,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-07-24,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-07-24,2028-07-23,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216219","-","CANADA (CA)","T2P 1G1","3800 525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000438995,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-ULT-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000438996,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000438997,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-ULT-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000438998,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000438999,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-ULT-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000439000,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000439001,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-09-28,2028-09-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000439002,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-ULT-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"-","-",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000439003,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-08-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-28,2028-08-27,"+1 4038172181","awolde@wcap.ca",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-216140","-","CANADA (CA)","T2P 1G1","3800 525 8 AVENUE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000444043,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-POC,0,"Software Only","Shipped",-,-,"-",-,"Not Found","-","Calgary",2025-08-25,Not Found,-,-,-,-,-,"Support Not Purchased",EXPIRED,2025-08-25,2025-09-24,"+1 4038172181","awolde@wcap.ca",-,-,"SW POC","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Not Found","Not Found","-","Not Found","-","CANADA (CA)","T2P 1G2","525 8 Avenue Southwest, Calgary, Alberta, CANADA (CA), T2P 1G2","-"
"WhiteCap Resources",25SW000445430,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-E-STR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-09-03,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-09-03,2028-09-02,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-219645","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
"WhiteCap Resources",25SW000445431,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-E-PRO-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2025-09-03,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-09-03,2028-09-02,"+1 4038172181","awolde@wcap.ca",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","Long View Systems - Canada","Ingram Micro Canada","-","SO-219645","-","CANADA (CA)","T2P 1G1","3800-525 8 AVE SW, Calgary, AB, CANADA (CA), T2P 1G1","-"
